order_id,order_date,customer_id,total_amount,status
2749,2024-02-10,670,349.66,Completed
2750,2023-12-18,428,130.72,Cancelled
2751,2024-03-28,661,160.14,Pending
2752,2024-01-29,784,174.75,Pending
2753,2024-01-14,614,385.5,Cancelled
2754,2024-10-13,493,304.51,Completed
2755,2024-10-07,644,358.66,Cancelled
2756,2024-01-08,838,103.81,Cancelled
2757,2024-08-10,751,308.87,Completed
2758,2024-03-02,167,311.74,Pending
2759,2023-10-26,328,257.47,Cancelled
2760,2023-12-08,139,210.82,Pending
2761,2024-09-20,280,212.52,Cancelled
2762,2024-09-29,934,479.82,Pending
2763,2024-04-03,297,181.25,Cancelled
2764,2023-12-02,959,84.57,Pending
2765,2024-09-03,785,332.61,Pending
2766,2024-03-09,614,388.68,Cancelled
2767,2023-10-25,331,442.6,Cancelled
2768,2024-04-05,820,185.48,Cancelled
2769,2024-09-16,715,359.76,Pending
2770,2024-07-30,548,311.02,Pending
2771,2024-09-11,14,111.63,Completed
2772,2024-07-29,382,400.46,Completed
2773,2024-01-05,349,464.41,Pending
2774,2024-03-11,105,148.04,Cancelled
2775,2023-11-04,227,424.21,Cancelled
2776,2024-04-06,629,360.34,Cancelled
2777,2024-04-03,867,289.44,Cancelled
2778,2024-03-19,720,390.34,Pending
2779,2024-01-01,428,257.22,Pending
2780,2024-01-03,120,418.48,Pending
2781,2024-08-10,492,206.69,Cancelled
2782,2024-03-11,372,112.56,Completed
2783,2024-06-01,912,494.41,Cancelled
2784,2024-08-27,782,486.55,Pending
2785,2023-12-03,727,187.11,Cancelled
2786,2023-11-21,835,103.37,Pending
2787,2023-12-23,878,362.41,Cancelled
2788,2024-04-29,233,188.34,Pending
2789,2024-10-04,134,491.5,Completed
2790,2024-05-27,708,393.36,Pending
2791,2024-07-23,80,58.46,Completed
2792,2024-05-03,776,244.06,Pending
2793,2023-12-02,111,64.76,Cancelled
2794,2023-12-18,526,316.93,Completed
2795,2024-08-04,122,458.84,Pending
2796,2024-01-05,68,185.74,Pending
2797,2023-12-01,773,93.43,Pending
2798,2024-10-15,943,320.81,Cancelled
2799,2024-04-22,923,140.01,Cancelled
2800,2024-07-29,360,63.17,Pending
2801,2024-06-06,867,385.79,Completed
2802,2024-03-03,972,310.89,Completed
2803,2024-08-02,165,434.81,Cancelled
2804,2024-02-16,628,158.82,Cancelled
2805,2024-03-25,70,94.6,Cancelled
2806,2023-12-29,782,56.29,Pending
2807,2024-01-05,733,136.2,Completed
2808,2023-11-20,176,455.75,Cancelled
2809,2024-08-21,5,488.11,Pending
2810,2024-04-29,947,146.31,Cancelled
2811,2024-03-03,872,368.49,Completed
2812,2024-04-18,715,315.22,Completed
2813,2024-01-23,690,480.99,Pending
2814,2024-04-30,855,209.67,Completed
2815,2023-11-28,435,146.42,Pending
2816,2024-04-10,418,100.78,Completed
2817,2023-10-22,127,259.66,Cancelled
2818,2023-10-18,140,273.12,Completed
2819,2024-03-11,722,179.72,Cancelled
2820,2024-08-23,42,87.01,Completed
2821,2024-03-27,119,223.15,Completed
2822,2024-03-19,615,381.28,Cancelled
2823,2024-09-13,1000,428.49,Pending
2824,2023-11-23,568,233.28,Completed
2825,2024-03-01,194,435.55,Completed
2826,2024-03-03,962,355.61,Pending
2827,2024-02-13,14,499.43,Completed
2828,2024-09-04,689,97.33,Completed
2829,2023-11-10,536,346.35,Pending
2830,2024-04-01,123,114.52,Completed
2831,2024-09-09,712,315.75,Pending
2832,2024-06-25,760,466.38,Pending
2833,2024-02-09,67,213.67,Pending
2834,2024-01-13,347,140.12,Completed
2835,2024-07-14,126,154.79,Completed
2836,2023-11-17,743,274.6,Cancelled
2837,2024-06-24,785,311.86,Completed
2838,2024-06-21,775,405.27,Cancelled
2839,2024-08-25,966,230.11,Completed
2840,2024-03-15,683,321.42,Completed
2841,2024-09-20,497,280.14,Pending
2842,2024-04-16,787,254.59,Pending
2843,2023-10-22,257,270.2,Pending
2844,2024-01-30,644,474.08,Pending
2845,2024-07-25,102,382.01,Pending
2846,2024-06-23,511,355.15,Pending
2847,2024-09-28,392,322.06,Completed
2848,2024-02-18,157,186.24,Cancelled
2849,2023-11-02,99,392.08,Cancelled
2850,2023-12-09,770,283.98,Completed
2851,2024-09-09,812,259.71,Completed
2852,2024-01-20,678,274.05,Cancelled
2853,2023-12-23,268,294.1,Cancelled
2854,2024-05-22,560,57.95,Pending
2855,2023-10-19,441,446.06,Pending
2856,2023-12-04,393,252.55,Completed
2857,2024-05-04,454,256.85,Pending
2858,2023-12-15,182,300.5,Completed
2859,2023-12-09,906,367.73,Completed
2860,2024-07-11,442,110.52,Cancelled
2861,2024-04-15,399,269.35,Pending
2862,2024-08-07,583,353.76,Cancelled
2863,2023-10-31,568,358.42,Cancelled
2864,2023-11-08,482,264.16,Pending
2865,2024-06-03,519,75.08,Completed
2866,2024-08-22,507,315.97,Completed
2867,2024-01-05,632,354.42,Completed
2868,2024-09-16,329,77.64,Cancelled
2869,2024-07-29,47,107.69,Completed
2870,2024-06-28,358,414.3,Cancelled
2871,2024-02-06,28,394.34,Cancelled
2872,2024-03-08,350,221.26,Completed
2873,2024-06-11,354,496.38,Completed
2874,2024-03-25,360,75.4,Pending
2875,2024-08-30,254,155.58,Completed
2876,2023-12-16,607,88.22,Cancelled
2877,2024-03-26,68,441.02,Pending
2878,2023-12-21,346,126.4,Cancelled
2879,2023-12-22,334,66.82,Cancelled
2880,2024-10-13,885,240.11,Cancelled
2881,2024-05-04,924,239.53,Pending
2882,2023-12-13,713,261.36,Pending
2883,2024-07-30,325,219.98,Completed
2884,2024-08-25,331,307.64,Completed
2885,2024-08-25,103,360.89,Pending
2886,2024-07-01,345,273.53,Cancelled
2887,2023-12-25,348,124.98,Completed
2888,2024-03-05,373,486.24,Pending
2889,2024-09-21,509,335.95,Pending
2890,2024-10-09,861,432.65,Pending
2891,2023-11-27,295,169.32,Completed
2892,2024-08-16,588,230.91,Pending
2893,2023-12-18,640,384.3,Pending
2894,2023-10-27,735,429.88,Pending
2895,2024-04-26,607,201.58,Pending
2896,2024-01-03,581,410.53,Completed
2897,2024-02-11,438,144.38,Pending
2898,2024-03-20,668,420.68,Cancelled
2899,2024-06-14,824,184.96,Cancelled
2900,2024-03-08,553,191.01,Completed
2901,2024-10-03,412,163.07,Cancelled
2902,2024-09-06,465,352.2,Cancelled
2903,2024-01-26,185,446.4,Cancelled
2904,2024-06-13,721,282.3,Pending
2905,2024-02-17,591,274.64,Cancelled
2906,2023-10-27,986,420.76,Completed
2907,2024-08-15,275,471.72,Cancelled
2908,2023-10-26,829,326.49,Completed
2909,2024-02-21,958,304.75,Cancelled
2910,2023-10-27,62,285.02,Completed
2911,2024-09-25,474,116.48,Pending
2912,2024-04-15,765,358.39,Completed
2913,2023-10-29,865,245.92,Completed
2914,2024-07-27,881,423.6,Pending
2915,2024-09-18,650,141.6,Completed
2916,2023-12-11,274,420.67,Cancelled
2917,2024-10-04,165,165.4,Cancelled
2918,2024-03-22,242,232.64,Pending
2919,2023-11-03,154,136.36,Pending
2920,2024-05-12,817,422.25,Completed
2921,2024-03-10,498,301.92,Completed
2922,2024-08-07,433,341.11,Pending
2923,2024-06-04,207,121.71,Pending
2924,2024-07-22,30,166.28,Completed
2925,2024-05-06,675,297.82,Cancelled
2926,2023-12-20,873,69.0,Cancelled
2927,2023-12-16,498,402.01,Pending
2928,2023-11-23,881,453.43,Completed
2929,2023-10-21,617,184.09,Pending
2930,2024-02-28,923,479.79,Completed
2931,2024-09-28,688,345.84,Pending
2932,2024-01-10,407,474.42,Cancelled
2933,2023-11-20,863,113.25,Pending
2934,2024-03-27,585,380.52,Pending
2935,2023-11-10,535,348.9,Cancelled
2936,2023-11-28,973,398.8,Cancelled
2937,2024-04-17,258,273.4,Pending
2938,2024-04-13,244,319.92,Completed
2939,2024-03-25,338,424.55,Cancelled
2940,2024-09-12,400,412.63,Cancelled
2941,2024-09-28,242,470.98,Pending
2942,2024-05-11,148,98.07,Pending
2943,2024-04-04,994,173.55,Completed
2944,2023-12-07,261,438.3,Pending
2945,2024-09-12,503,290.06,Cancelled
2946,2024-06-06,972,100.83,Cancelled
2947,2024-08-25,434,263.68,Pending
2948,2024-06-19,987,174.98,Pending
2949,2023-10-16,372,263.85,Completed
2950,2024-02-13,842,188.68,Cancelled
2951,2024-04-17,991,457.35,Pending
2952,2024-04-15,862,382.75,Pending
2953,2024-09-29,708,462.86,Cancelled
2954,2024-09-30,246,163.84,Completed
2955,2024-01-23,317,337.53,Cancelled
2956,2023-12-04,372,456.42,Cancelled
2957,2024-02-18,125,290.71,Pending
2958,2024-06-26,879,249.08,Pending
2959,2024-05-12,932,482.34,Completed
2960,2024-03-05,309,90.61,Pending
2961,2024-06-10,305,144.67,Pending
2962,2024-07-01,938,247.48,Completed
2963,2024-07-20,901,415.51,Cancelled
2964,2023-11-22,417,405.19,Completed
2965,2024-04-18,888,86.04,Completed
2966,2024-04-24,483,381.62,Completed
2967,2024-08-01,735,240.06,Pending
2968,2024-09-02,845,122.15,Completed
2969,2024-09-10,519,79.87,Completed
2970,2024-05-24,617,378.15,Cancelled
2971,2023-12-31,756,197.05,Cancelled
2972,2023-12-03,29,392.89,Cancelled
2973,2024-01-09,657,132.68,Completed
2974,2024-05-02,811,338.49,Pending
2975,2023-12-05,411,140.03,Completed
2976,2024-08-23,322,309.11,Pending
2977,2024-10-15,162,162.32,Cancelled
2978,2023-12-10,993,395.42,Cancelled
2979,2024-01-11,782,108.54,Cancelled
2980,2024-06-28,703,234.64,Completed
2981,2023-11-16,463,265.26,Cancelled
2982,2024-07-30,137,167.31,Cancelled
2983,2023-11-21,608,422.05,Completed
2984,2024-07-20,204,87.98,Completed
2985,2024-03-20,187,227.07,Completed
2986,2024-02-02,968,425.61,Cancelled
2987,2024-09-24,230,59.33,Pending
2988,2024-06-10,946,301.34,Cancelled
2989,2023-11-25,642,152.92,Pending
2990,2024-01-21,998,258.09,Completed
2991,2024-01-11,719,433.32,Pending
2992,2024-01-21,411,328.1,Cancelled
2993,2023-12-26,267,117.16,Completed
2994,2024-07-25,175,476.26,Pending
2995,2024-06-28,15,373.36,Completed
2996,2024-02-09,792,464.0,Completed
2997,2024-02-20,848,353.12,Pending
2998,2024-07-17,230,371.1,Pending
2999,2024-04-12,969,437.87,Completed
3000,2024-07-01,295,385.9,Completed
